0000000003	0054775810	0	00000038	2021-07-01 01:00:33
0000000003	0054775810	2	00000053	2021-07-01 01:01:42
0000000003	0054775810	1	00000038	2021-07-01 01:04:34
0000000003	0054775810	0	00000149	2021-07-01 01:13:12
0000000003	0054775810	3	00000038	2021-07-01 01:19:37
0000000003	0054775810	2	00000149	2021-07-01 01:27:12
0000000003	0054775810	3	00000149	2021-07-01 01:34:45
0000000003	0054775810	2	00000038	2021-07-01 01:35:41
0000000003	0054775810	2	00000038	2021-07-01 01:38:28
0000000003	0054775810	0	00000038	2021-07-01 01:43:54
0000000003	0054775810	1	00000038	2021-07-01 02:00:43
0000000003	0054775810	1	00000149	2021-07-01 02:03:13
0000000003	0054775810	3	00000020	2021-07-01 02:05:14
0000000003	0054775810	0	00000149	2021-07-01 02:13:07
0000000003	0054775810	2	00000149	2021-07-01 02:16:28
0000000003	0054775810	2	00000038	2021-07-01 02:23:46
0000000003	0054775810	3	00000020	2021-07-01 02:42:37
0000000003	0054775810	2	00000020	2021-07-01 03:06:19
0000000003	0054775810	1	00000038	2021-07-01 03:14:21
0000000003	0054775810	0	00000149	2021-07-01 03:37:04
0000000003	0054775810	3	00000020	2021-07-01 03:37:40
0000000003	0054775810	0	00000053	2021-07-01 03:47:17
0000000003	0054775810	1	00000149	2021-07-01 03:56:22
0000000003	0054775810	1	00000020	2021-07-01 04:20:51
0000000003	0054775810	2	00000038	2021-07-01 04:22:29
0000000003	0054775810	3	00000038	2021-07-01 04:33:57
0000000003	0054775810	3	00000149	2021-07-01 04:35:25
0000000003	0054775810	0	00000038	2021-07-01 04:37:07
0000000003	0054775810	3	00000053	2021-07-01 04:52:34
0000000003	0054775810	1	00000038	2021-07-01 05:03:14
0000000003	0054775810	2	00000020	2021-07-01 05:03:45
0000000003	0054775810	3	00000038	2021-07-01 05:08:57
0000000003	0054775810	1	00000053	2021-07-01 05:23:45
0000000003	0054775810	0	00000038	2021-07-01 05:27:39
0000000003	0054775810	1	00000038	2021-07-01 05:32:46
0000000003	0054775810	2	00000149	2021-07-01 05:43:30
0000000003	0054775810	0	00000149	2021-07-01 06:21:29
0000000003	0054775810	1	00000053	2021-07-01 06:51:04
0000000003	0054775810	1	00000038	2021-07-01 07:10:54
0000000003	0054775810	3	00000149	2021-07-01 07:11:13
0000000003	0054775810	1	00000020	2021-07-01 07:11:50
0000000003	0054775810	1	00000020	2021-07-01 07:14:05
0000000003	0054775810	1	00000038	2021-07-01 07:38:01
0000000003	0054775810	1	00000020	2021-07-01 07:40:33
0000000003	0054775810	2	00000149	2021-07-01 08:03:35
0000000003	0054775810	2	00000053	2021-07-01 08:08:36
0000000003	0054775810	0	00000038	2021-07-01 08:12:28
0000000003	0054775810	2	00000053	2021-07-01 08:18:03
0000000003	0054775810	3	00000149	2021-07-01 08:19:29
0000000003	0054775810	3	00000149	2021-07-01 08:28:07
0000000003	0054775810	0	00000038	2021-07-01 08:28:41
0000000003	0054775810	2	00000149	2021-07-01 08:31:38
0000000003	0054775810	0	00000038	2021-07-01 08:37:46
0000000003	0054775810	3	00000149	2021-07-01 08:42:28
0000000003	0054775810	3	00000038	2021-07-01 08:51:20
0000000003	0054775810	2	00000020	2021-07-01 08:54:16
0000000003	0054775810	0	00000038	2021-07-01 08:55:24
0000000003	0054775810	1	00000149	2021-07-01 08:56:13
0000000003	0054775810	3	00000149	2021-07-01 09:05:29
0000000003	0054775810	3	00000053	2021-07-01 09:19:53
0000000003	0054775810	2	00000149	2021-07-01 09:20:14
0000000003	0054775810	1	00000020	2021-07-01 09:23:43
0000000003	0054775810	2	00000053	2021-07-01 09:29:30
0000000003	0054775810	3	00000053	2021-07-01 09:46:27
0000000003	0054775810	3	00000149	2021-07-01 09:58:09
0000000003	0054775810	3	00000149	2021-07-01 09:59:01
0000000003	0054775810	3	00000020	2021-07-01 10:00:51
0000000003	0054775810	1	00000053	2021-07-01 10:01:26
0000000003	0054775810	3	00000020	2021-07-01 10:05:51
0000000003	0054775810	1	00000038	2021-07-01 10:09:10
0000000003	0054775810	2	00000149	2021-07-01 10:25:44
0000000003	0054775810	3	00000020	2021-07-01 10:29:37
0000000003	0054775810	0	00000053	2021-07-01 10:41:35
0000000003	0054775810	3	00000053	2021-07-01 11:00:02
0000000003	0054775810	3	00000149	2021-07-01 11:11:15
0000000003	0054775810	3	00000053	2021-07-01 11:21:32
0000000003	0054775810	3	00000149	2021-07-01 11:22:48
0000000003	0054775810	2	00000020	2021-07-01 11:39:15
0000000003	0054775810	3	00000149	2021-07-01 11:39:57
0000000003	0054775810	3	00000053	2021-07-01 11:43:54
0000000003	0054775810	1	00000020	2021-07-01 11:51:15
0000000003	0054775810	1	00000053	2021-07-01 11:55:41
0000000003	0054775810	2	00000149	2021-07-01 11:56:39
0000000003	0054775810	0	00000053	2021-07-01 11:59:39
0000000003	0054775810	1	00000020	2021-07-01 12:10:17
0000000003	0054775810	3	00000020	2021-07-01 12:11:26
0000000003	0054775810	0	00000053	2021-07-01 12:29:25
0000000003	0054775810	1	00000038	2021-07-01 12:31:41
0000000003	0054775810	1	00000053	2021-07-01 12:32:01
0000000003	0054775810	0	00000038	2021-07-01 13:04:06
0000000003	0054775810	2	00000020	2021-07-01 13:06:40
0000000003	0054775810	2	00000149	2021-07-01 13:08:39
0000000003	0054775810	2	00000149	2021-07-01 13:17:44
0000000003	0054775810	3	00000020	2021-07-01 13:30:15
0000000003	0054775810	1	00000020	2021-07-01 13:45:23
0000000003	0054775810	1	00000020	2021-07-01 13:46:02
0000000003	0054775810	2	00000149	2021-07-01 13:48:08
0000000003	0054775810	2	00000020	2021-07-01 14:20:09
0000000003	0054775810	2	00000053	2021-07-01 14:21:31
0000000003	0054775810	1	00000053	2021-07-01 14:29:56
0000000003	0054775810	3	00000038	2021-07-01 14:30:33
0000000003	0054775810	0	00000038	2021-07-01 14:35:51
0000000003	0054775810	1	00000149	2021-07-01 14:39:19
0000000003	0054775810	2	00000053	2021-07-01 14:45:02
0000000003	0054775810	2	00000020	2021-07-01 14:48:45
0000000003	0054775810	1	00000053	2021-07-01 14:52:50
0000000003	0054775810	1	00000053	2021-07-01 14:53:14
0000000003	0054775810	1	00000149	2021-07-01 15:05:08
0000000003	0054775810	3	00000038	2021-07-01 15:08:42
0000000003	0054775810	2	00000020	2021-07-01 15:16:28
0000000003	0054775810	2	00000038	2021-07-01 15:17:14
0000000003	0054775810	2	00000020	2021-07-01 15:22:27
0000000003	0054775810	2	00000038	2021-07-01 15:41:49
0000000003	0054775810	1	00000053	2021-07-01 15:49:08
0000000003	0054775810	0	00000038	2021-07-01 16:00:30
0000000003	0054775810	3	00000053	2021-07-01 16:08:37
0000000003	0054775810	3	00000020	2021-07-01 16:15:02
0000000003	0054775810	0	00000149	2021-07-01 16:18:27
0000000003	0054775810	3	00000149	2021-07-01 16:20:41
0000000003	0054775810	1	00000038	2021-07-01 16:23:05
0000000003	0054775810	2	00000038	2021-07-01 16:42:01
0000000003	0054775810	2	00000053	2021-07-01 16:44:32
0000000003	0054775810	1	00000053	2021-07-01 16:49:30
0000000003	0054775810	0	00000053	2021-07-01 16:59:23
0000000003	0054775810	1	00000038	2021-07-01 17:07:57
0000000003	0054775810	0	00000020	2021-07-01 17:10:27
0000000003	0054775810	3	00000020	2021-07-01 17:18:43
0000000003	0054775810	2	00000038	2021-07-01 17:19:48
0000000003	0054775810	1	00000020	2021-07-01 17:25:05
0000000003	0054775810	0	00000053	2021-07-01 17:26:59
0000000003	0054775810	3	00000038	2021-07-01 17:31:01
0000000003	0054775810	2	00000038	2021-07-01 17:37:52
0000000003	0054775810	3	00000020	2021-07-01 17:50:24
0000000003	0054775810	1	00000149	2021-07-01 18:09:31
0000000003	0054775810	2	00000149	2021-07-01 18:16:14
0000000003	0054775810	3	00000053	2021-07-01 18:18:53
0000000003	0054775810	3	00000053	2021-07-01 18:28:19
0000000003	0054775810	0	00000038	2021-07-01 18:36:34
0000000003	0054775810	1	00000038	2021-07-01 18:43:33
0000000003	0054775810	0	00000038	2021-07-01 18:45:28
0000000003	0054775810	2	00000038	2021-07-01 18:50:50
0000000003	0054775810	1	00000020	2021-07-01 19:22:44
0000000003	0054775810	0	00000038	2021-07-01 19:24:14
0000000003	0054775810	1	00000038	2021-07-01 19:27:08
0000000003	0054775810	1	00000053	2021-07-01 19:28:14
0000000003	0054775810	1	00000149	2021-07-01 19:33:09
0000000003	0054775810	0	00000038	2021-07-01 19:42:13
0000000003	0054775810	2	00000038	2021-07-01 20:02:39
0000000003	0054775810	3	00000053	2021-07-01 20:06:28
0000000003	0054775810	3	00000149	2021-07-01 20:11:23
0000000003	0054775810	3	00000053	2021-07-01 20:15:17
0000000003	0054775810	0	00000149	2021-07-01 20:16:37
0000000003	0054775810	0	00000149	2021-07-01 20:28:42
0000000003	0054775810	3	00000149	2021-07-01 20:36:30
0000000003	0054775810	2	00000149	2021-07-01 20:40:58
0000000003	0054775810	0	00000020	2021-07-01 20:48:41
0000000003	0054775810	1	00000038	2021-07-01 21:22:47
0000000003	0054775810	3	00000038	2021-07-01 21:23:32
0000000003	0054775810	1	00000149	2021-07-01 21:26:29
0000000003	0054775810	2	00000053	2021-07-01 21:36:34
0000000003	0054775810	0	00000053	2021-07-01 21:36:57
0000000003	0054775810	1	00000038	2021-07-01 21:44:43
0000000003	0054775810	0	00000020	2021-07-01 21:47:00
0000000003	0054775810	3	00000020	2021-07-01 21:51:39
0000000003	0054775810	2	00000053	2021-07-01 21:53:11
0000000003	0054775810	1	00000020	2021-07-01 21:58:43
0000000003	0054775810	3	00000020	2021-07-01 22:10:13
0000000003	0054775810	1	00000020	2021-07-01 22:10:21
0000000003	0054775810	2	00000038	2021-07-01 22:16:21
0000000003	0054775810	3	00000053	2021-07-01 22:17:39
0000000003	0054775810	1	00000149	2021-07-01 22:23:23
0000000003	0054775810	3	00000038	2021-07-01 22:34:21
0000000003	0054775810	1	00000149	2021-07-01 22:41:23
0000000003	0054775810	0	00000053	2021-07-01 22:42:43
0000000003	0054775810	0	00000053	2021-07-01 22:52:24
0000000003	0054775810	3	00000038	2021-07-01 22:53:05
0000000003	0054775810	0	00000020	2021-07-01 23:06:19
0000000003	0054775810	2	00000053	2021-07-01 23:09:08
0000000003	0054775810	2	00000053	2021-07-01 23:13:45
0000000003	0054775810	0	00000053	2021-07-01 23:14:21
0000000003	0054775810	0	00000053	2021-07-01 23:14:56
0000000003	0054775810	1	00000053	2021-07-01 23:15:22
0000000003	0054775810	3	00000038	2021-07-01 23:23:51
0000000003	0054775810	0	00000149	2021-07-01 23:24:29
0000000003	0054775810	3	00000038	2021-07-01 23:26:56
0000000003	0054775810	2	00000149	2021-07-01 23:30:13
0000000003	0054775810	0	00000020	2021-07-01 23:39:51
0000000003	0054775810	2	00000020	2021-07-01 23:43:06
0000000003	0054775810	2	00000053	2021-07-01 23:44:22
0000000004	0054775811	0	00000117	2021-07-01 00:05:56
0000000004	0054775811	2	00000117	2021-07-01 00:20:17
0000000004	0054775811	1	00000100	2021-07-01 00:21:32
0000000004	0054775811	3	00000172	2021-07-01 00:27:12
0000000004	0054775811	1	00000100	2021-07-01 00:47:52
0000000004	0054775811	2	00000117	2021-07-01 00:51:50
0000000004	0054775811	0	00000172	2021-07-01 01:01:11
0000000004	0054775811	1	00000100	2021-07-01 01:05:43
0000000004	0054775811	0	00000172	2021-07-01 01:17:22
0000000004	0054775811	1	00000117	2021-07-01 01:19:37
0000000004	0054775811	3	00000100	2021-07-01 01:35:34
0000000004	0054775811	2	00000100	2021-07-01 01:37:16
0000000004	0054775811	1	00000117	2021-07-01 02:06:55
0000000004	0054775811	2	00000100	2021-07-01 02:15:09
0000000004	0054775811	0	00000117	2021-07-01 02:19:57
0000000004	0054775811	3	00000172	2021-07-01 02:36:38
0000000004	0054775811	0	00000100	2021-07-01 02:42:31
0000000004	0054775811	0	00000172	2021-07-01 03:26:20
0000000004	0054775811	1	00000172	2021-07-01 03:33:20
0000000004	0054775811	3	00000117	2021-07-01 03:38:16
0000000004	0054775811	3	00000100	2021-07-01 03:39:38
0000000004	0054775811	3	00000100	2021-07-01 03:45:54
0000000004	0054775811	3	00000172	2021-07-01 04:10:05
0000000004	0054775811	1	00000117	2021-07-01 04:16:27
0000000004	0054775811	1	00000117	2021-07-01 04:21:41
0000000004	0054775811	2	00000117	2021-07-01 04:21:47
0000000004	0054775811	0	00000117	2021-07-01 04:23:35
0000000004	0054775811	3	00000100	2021-07-01 04:32:46
0000000004	0054775811	0	00000100	2021-07-01 04:35:10
0000000004	0054775811	2	00000172	2021-07-01 04:47:45
0000000004	0054775811	3	00000117	2021-07-01 04:48:47
0000000004	0054775811	1	00000172	2021-07-01 04:51:17
0000000004	0054775811	3	00000100	2021-07-01 04:57:09
0000000004	0054775811	0	00000100	2021-07-01 04:57:22
0000000004	0054775811	1	00000100	2021-07-01 04:58:10
0000000004	0054775811	3	00000172	2021-07-01 05:05:57
0000000004	0054775811	1	00000117	2021-07-01 05:06:18
0000000004	0054775811	3	00000117	2021-07-01 05:07:20
0000000004	0054775811	1	00000172	2021-07-01 05:13:28
0000000004	0054775811	0	00000100	2021-07-01 05:31:33
0000000004	0054775811	0	00000117	2021-07-01 05:59:11
0000000004	0054775811	3	00000172	2021-07-01 06:01:15
0000000004	0054775811	0	00000117	2021-07-01 06:10:02
0000000004	0054775811	3	00000117	2021-07-01 06:16:32
0000000004	0054775811	0	00000117	2021-07-01 06:33:12
0000000004	0054775811	1	00000100	2021-07-01 06:42:15
0000000004	0054775811	2	00000100	2021-07-01 06:53:01
0000000004	0054775811	2	00000100	2021-07-01 06:53:21
0000000004	0054775811	3	00000100	2021-07-01 06:53:46
0000000004	0054775811	2	00000172	2021-07-01 07:09:33
0000000004	0054775811	0	00000172	2021-07-01 07:12:21
0000000004	0054775811	3	00000100	2021-07-01 07:15:29
0000000004	0054775811	2	00000172	2021-07-01 07:43:44
0000000004	0054775811	2	00000100	2021-07-01 08:29:22
0000000004	0054775811	1	00000117	2021-07-01 08:35:41
0000000004	0054775811	0	00000117	2021-07-01 08:39:22
0000000004	0054775811	1	00000172	2021-07-01 09:04:30
0000000004	0054775811	3	00000117	2021-07-01 09:04:31
0000000004	0054775811	3	00000117	2021-07-01 09:08:17
0000000004	0054775811	2	00000100	2021-07-01 09:12:14
0000000004	0054775811	3	00000117	2021-07-01 09:23:16
0000000004	0054775811	1	00000117	2021-07-01 09:28:19
0000000004	0054775811	0	00000100	2021-07-01 09:31:41
0000000004	0054775811	1	00000172	2021-07-01 09:35:47
0000000004	0054775811	2	00000100	2021-07-01 09:44:53
0000000004	0054775811	0	00000100	2021-07-01 10:02:51
0000000004	0054775811	0	00000100	2021-07-01 10:02:54
0000000004	0054775811	1	00000172	2021-07-01 10:03:08
0000000004	0054775811	2	00000172	2021-07-01 10:13:08
0000000004	0054775811	2	00000172	2021-07-01 10:32:06
0000000004	0054775811	2	00000172	2021-07-01 10:33:55
0000000004	0054775811	3	00000117	2021-07-01 10:44:18
0000000004	0054775811	1	00000117	2021-07-01 10:45:07
0000000004	0054775811	3	00000172	2021-07-01 10:49:47
0000000004	0054775811	1	00000100	2021-07-01 11:03:40
0000000004	0054775811	1	00000117	2021-07-01 11:20:30
0000000004	0054775811	2	00000172	2021-07-01 11:55:54
0000000004	0054775811	0	00000100	2021-07-01 12:01:47
0000000004	0054775811	2	00000172	2021-07-01 12:26:16
0000000004	0054775811	1	00000100	2021-07-01 12:40:35
0000000004	0054775811	2	00000100	2021-07-01 12:46:30
0000000004	0054775811	2	00000172	2021-07-01 12:52:20
0000000004	0054775811	3	00000172	2021-07-01 13:16:00
0000000004	0054775811	3	00000172	2021-07-01 13:19:14
0000000004	0054775811	2	00000100	2021-07-01 13:32:24
0000000004	0054775811	1	00000100	2021-07-01 13:37:18
0000000004	0054775811	0	00000100	2021-07-01 13:38:39
0000000004	0054775811	1	00000117	2021-07-01 13:39:22
0000000004	0054775811	1	00000172	2021-07-01 13:54:21
0000000004	0054775811	2	00000172	2021-07-01 14:09:25
0000000004	0054775811	1	00000172	2021-07-01 14:15:16
0000000004	0054775811	1	00000172	2021-07-01 14:25:47
0000000004	0054775811	0	00000117	2021-07-01 14:25:56
0000000004	0054775811	0	00000117	2021-07-01 14:39:53
0000000004	0054775811	0	00000117	2021-07-01 14:40:47
0000000004	0054775811	1	00000172	2021-07-01 14:42:21
0000000004	0054775811	1	00000100	2021-07-01 14:45:58
