0000000001	0054775808	00000032	2021-07-01 04:29:27	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 04:35:03	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 04:35:47	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 04:38:00	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 04:38:12	www.jd.com
0000000001	0054775808	00000032	2021-07-01 04:38:20	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 04:46:45	www.jd.com
0000000001	0054775808	00000047	2021-07-01 04:51:55	www.python.org
0000000001	0054775808	00000032	2021-07-01 04:52:18	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 05:01:23	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 05:01:55	www.sina.com
0000000001	0054775808	00000047	2021-07-01 05:02:34	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 05:02:49	www.jd.com
0000000001	0054775808	00000047	2021-07-01 05:03:06	www.sina.com
0000000001	0054775808	00000032	2021-07-01 05:04:14	www.jd.com
0000000001	0054775808	00000047	2021-07-01 05:06:40	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 05:06:54	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 05:13:03	www.sina.com
0000000001	0054775808	00000032	2021-07-01 05:14:08	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 05:14:24	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 05:15:40	www.python.org
0000000001	0054775808	00000047	2021-07-01 05:17:09	www.python.org
0000000001	0054775808	00000047	2021-07-01 05:17:59	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 05:24:01	www.python.org
0000000001	0054775808	00000047	2021-07-01 05:29:50	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 05:30:22	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 05:32:20	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 05:34:47	www.sina.com
0000000001	0054775808	00000033	2021-07-01 05:34:49	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 05:39:48	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 05:41:00	www.sina.com
0000000001	0054775808	00000033	2021-07-01 05:41:22	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 05:42:19	www.jd.com
0000000001	0054775808	00000032	2021-07-01 05:45:14	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 05:49:28	www.python.org
0000000001	0054775808	00000047	2021-07-01 05:54:35	www.sina.com
0000000001	0054775808	00000047	2021-07-01 05:56:35	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 05:58:22	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 05:59:03	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 06:08:58	www.sina.com
0000000001	0054775808	00000033	2021-07-01 06:11:40	www.sina.com
0000000001	0054775808	00000047	2021-07-01 06:15:56	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 06:21:10	www.jd.com
0000000001	0054775808	00000032	2021-07-01 06:21:43	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 06:21:44	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 06:34:35	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 06:35:35	www.jd.com
0000000001	0054775808	00000032	2021-07-01 06:39:42	www.sina.com
0000000001	0054775808	00000047	2021-07-01 06:42:53	www.python.org
0000000001	0054775808	00000033	2021-07-01 06:44:49	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 06:45:11	www.sina.com
0000000001	0054775808	00000047	2021-07-01 06:47:27	www.sina.com
0000000001	0054775808	00000047	2021-07-01 06:48:06	www.python.org
0000000001	0054775808	00000047	2021-07-01 06:51:40	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 06:58:51	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 07:00:07	www.sina.com
0000000001	0054775808	00000047	2021-07-01 07:00:13	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 07:02:06	www.python.org
0000000001	0054775808	00000047	2021-07-01 07:03:17	www.sina.com
0000000001	0054775808	00000032	2021-07-01 07:05:52	www.jd.com
0000000001	0054775808	00000047	2021-07-01 07:06:04	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 07:07:52	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 07:09:17	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 07:11:03	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 07:11:31	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 07:13:41	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 07:14:58	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 07:17:13	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 07:19:53	www.sina.com
0000000001	0054775808	00000032	2021-07-01 07:22:18	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 07:34:49	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 07:35:50	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 07:39:39	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 07:43:07	www.python.org
0000000001	0054775808	00000032	2021-07-01 07:46:39	www.python.org
0000000001	0054775808	00000032	2021-07-01 07:50:19	www.python.org
0000000001	0054775808	00000032	2021-07-01 07:51:00	www.sina.com
0000000001	0054775808	00000032	2021-07-01 08:06:33	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 08:06:52	www.jd.com
0000000001	0054775808	00000032	2021-07-01 08:10:42	www.jd.com
0000000001	0054775808	00000033	2021-07-01 08:11:13	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 08:13:50	www.sina.com
0000000001	0054775808	00000032	2021-07-01 08:20:48	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 08:22:44	www.python.org
0000000001	0054775808	00000032	2021-07-01 08:30:12	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 08:31:50	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 08:35:46	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 08:38:05	www.jd.com
0000000001	0054775808	00000033	2021-07-01 08:39:57	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 08:42:59	www.jd.com
0000000001	0054775808	00000033	2021-07-01 08:44:12	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 08:45:16	www.jd.com
0000000001	0054775808	00000047	2021-07-01 08:47:56	www.sina.com
0000000001	0054775808	00000032	2021-07-01 08:50:28	www.python.org
0000000001	0054775808	00000047	2021-07-01 08:52:12	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 08:56:15	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 08:56:34	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 09:00:54	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 09:05:11	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 09:05:51	www.sina.com
0000000001	0054775808	00000047	2021-07-01 09:06:42	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 09:07:02	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 09:09:38	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 09:10:25	www.python.org
0000000001	0054775808	00000032	2021-07-01 09:10:56	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 09:11:58	www.jd.com
0000000001	0054775808	00000032	2021-07-01 09:13:51	www.python.org
0000000001	0054775808	00000033	2021-07-01 09:19:18	www.sina.com
0000000001	0054775808	00000033	2021-07-01 09:24:06	www.python.org
0000000001	0054775808	00000047	2021-07-01 09:26:00	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 09:31:13	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 09:35:29	www.python.org
0000000001	0054775808	00000032	2021-07-01 09:36:38	www.sina.com
0000000001	0054775808	00000033	2021-07-01 09:36:44	www.sina.com
0000000001	0054775808	00000047	2021-07-01 09:36:48	www.sina.com
0000000001	0054775808	00000033	2021-07-01 09:37:51	www.jd.com
0000000001	0054775808	00000032	2021-07-01 09:39:15	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 09:39:33	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 09:45:13	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 09:46:27	www.jd.com
0000000001	0054775808	00000033	2021-07-01 09:49:02	www.jd.com
0000000001	0054775808	00000047	2021-07-01 09:50:28	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 09:56:35	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 10:02:03	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 10:03:56	www.python.org
0000000001	0054775808	00000033	2021-07-01 10:04:05	www.sina.com
0000000001	0054775808	00000033	2021-07-01 10:06:09	www.python.org
0000000001	0054775808	00000047	2021-07-01 10:07:09	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 10:07:54	www.sina.com
0000000001	0054775808	00000032	2021-07-01 10:11:50	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 10:16:53	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 10:16:55	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 10:26:44	www.jd.com
0000000001	0054775808	00000033	2021-07-01 10:28:25	www.jd.com
0000000001	0054775808	00000032	2021-07-01 10:33:44	www.jd.com
0000000001	0054775808	00000032	2021-07-01 10:40:26	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 10:40:33	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 10:47:00	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 10:49:02	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 10:49:28	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 10:52:15	www.python.org
0000000001	0054775808	00000047	2021-07-01 10:52:36	www.sina.com
0000000001	0054775808	00000047	2021-07-01 10:53:33	www.sina.com
0000000001	0054775808	00000047	2021-07-01 10:56:08	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 10:58:26	www.python.org
0000000001	0054775808	00000033	2021-07-01 10:59:48	www.sina.com
0000000001	0054775808	00000033	2021-07-01 11:05:00	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 11:08:27	www.python.org
0000000001	0054775808	00000032	2021-07-01 11:12:05	www.sina.com
0000000001	0054775808	00000032	2021-07-01 11:14:04	www.python.org
0000000001	0054775808	00000047	2021-07-01 11:23:08	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 11:24:53	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 11:25:53	www.python.org
0000000001	0054775808	00000032	2021-07-01 11:33:51	www.sina.com
0000000001	0054775808	00000032	2021-07-01 11:37:44	www.sina.com
0000000001	0054775808	00000047	2021-07-01 11:39:19	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 11:39:36	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 11:43:29	www.jd.com
0000000001	0054775808	00000033	2021-07-01 11:44:36	www.jd.com
0000000001	0054775808	00000032	2021-07-01 11:44:39	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 11:48:00	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 11:48:36	www.sina.com
0000000001	0054775808	00000032	2021-07-01 11:53:41	www.sina.com
0000000001	0054775808	00000047	2021-07-01 11:56:58	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 11:58:08	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 12:03:52	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 12:06:57	www.python.org
0000000001	0054775808	00000032	2021-07-01 12:09:14	www.python.org
0000000001	0054775808	00000033	2021-07-01 12:12:42	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 12:14:03	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 12:15:10	www.jd.com
0000000001	0054775808	00000033	2021-07-01 12:19:59	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 12:22:10	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 12:24:14	www.jd.com
0000000001	0054775808	00000033	2021-07-01 12:24:32	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 12:27:02	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 12:29:18	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 12:30:42	www.jd.com
0000000001	0054775808	00000033	2021-07-01 12:34:03	www.python.org
0000000001	0054775808	00000033	2021-07-01 12:34:44	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 12:35:04	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 12:36:08	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 12:36:44	www.python.org
0000000001	0054775808	00000032	2021-07-01 12:42:21	www.jd.com
0000000001	0054775808	00000047	2021-07-01 12:43:20	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 12:49:18	www.jd.com
0000000001	0054775808	00000032	2021-07-01 12:50:21	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 12:50:47	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 12:53:35	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 12:55:34	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 12:55:35	www.sina.com
0000000001	0054775808	00000033	2021-07-01 12:56:31	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 12:59:53	www.python.org
0000000001	0054775808	00000047	2021-07-01 13:00:46	www.sina.com
0000000001	0054775808	00000032	2021-07-01 13:02:25	www.sina.com
0000000001	0054775808	00000047	2021-07-01 13:02:27	www.python.org
0000000001	0054775808	00000032	2021-07-01 13:06:34	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 13:17:07	www.python.org
0000000001	0054775808	00000033	2021-07-01 13:17:46	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 13:18:03	www.jd.com
0000000001	0054775808	00000033	2021-07-01 13:18:28	www.jd.com
0000000001	0054775808	00000047	2021-07-01 13:21:13	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 13:25:08	www.sina.com
0000000001	0054775808	00000033	2021-07-01 13:28:50	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 13:29:26	www.jd.com
0000000001	0054775808	00000047	2021-07-01 13:33:12	www.sina.com
0000000001	0054775808	00000033	2021-07-01 13:33:15	www.sina.com
0000000001	0054775808	00000032	2021-07-01 13:35:01	www.jd.com
0000000001	0054775808	00000033	2021-07-01 13:40:27	www.jd.com
0000000001	0054775808	00000033	2021-07-01 13:44:09	www.sina.com
0000000001	0054775808	00000047	2021-07-01 13:46:28	www.python.org
0000000001	0054775808	00000032	2021-07-01 13:48:44	www.jd.com
0000000001	0054775808	00000047	2021-07-01 13:49:07	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 13:50:10	www.jd.com
0000000001	0054775808	00000032	2021-07-01 13:50:21	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 13:50:39	www.python.org
0000000001	0054775808	00000032	2021-07-01 13:51:11	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 13:53:19	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 13:55:05	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 13:55:56	www.python.org
0000000001	0054775808	00000033	2021-07-01 13:57:02	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 13:58:19	www.python.org
0000000001	0054775808	00000047	2021-07-01 13:58:43	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 13:59:20	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 14:01:52	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 14:07:18	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 14:07:38	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 14:15:51	www.sina.com
0000000001	0054775808	00000047	2021-07-01 14:17:14	www.sina.com
0000000001	0054775808	00000033	2021-07-01 14:18:15	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 14:28:53	www.baidu.com
0000000001	0054775808	00000032	2021-07-01 14:30:43	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 14:32:00	www.python.org
0000000001	0054775808	00000033	2021-07-01 14:34:37	www.taobao.com
0000000001	0054775808	00000033	2021-07-01 14:34:56	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 14:35:54	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 14:36:47	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 14:42:08	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 14:43:07	www.sina.com
0000000001	0054775808	00000032	2021-07-01 14:43:16	www.python.org
0000000001	0054775808	00000033	2021-07-01 14:43:22	www.python.org
0000000001	0054775808	00000047	2021-07-01 14:50:27	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 14:51:27	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 15:00:18	www.pdd.com
0000000001	0054775808	00000032	2021-07-01 15:01:22	www.pdd.com
0000000001	0054775808	00000047	2021-07-01 15:01:34	www.jd.com
0000000001	0054775808	00000047	2021-07-01 15:04:17	www.python.org
0000000001	0054775808	00000033	2021-07-01 15:06:49	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 15:11:53	www.python.org
0000000001	0054775808	00000032	2021-07-01 15:13:55	www.sina.com
0000000001	0054775808	00000047	2021-07-01 15:14:11	www.sina.com
0000000001	0054775808	00000047	2021-07-01 15:23:44	www.python.org
0000000001	0054775808	00000032	2021-07-01 15:27:46	www.jd.com
0000000001	0054775808	00000032	2021-07-01 15:31:10	www.jd.com
0000000001	0054775808	00000033	2021-07-01 15:41:06	www.jd.com
0000000001	0054775808	00000033	2021-07-01 15:45:00	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 15:46:47	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 15:49:28	www.python.org
0000000001	0054775808	00000047	2021-07-01 15:53:24	www.python.org
0000000001	0054775808	00000033	2021-07-01 15:56:21	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 15:58:19	www.baidu.com
0000000001	0054775808	00000047	2021-07-01 15:59:00	www.taobao.com
0000000001	0054775808	00000047	2021-07-01 16:00:28	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 16:02:12	www.jd.com
0000000001	0054775808	00000032	2021-07-01 16:06:21	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 16:06:23	www.jd.com
0000000001	0054775808	00000032	2021-07-01 16:08:08	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 16:10:04	www.taobao.com
0000000001	0054775808	00000032	2021-07-01 16:10:47	www.pdd.com
0000000001	0054775808	00000033	2021-07-01 16:12:37	www.baidu.com
0000000001	0054775808	00000033	2021-07-01 16:26:58	www.taobao.com
